"ApplicationID","score","PerformanceTag"
" 487731703",451,"0"
" 937770214",454,"0"
" 434024828",455,"0"
" 257303646",450,"0"
" 769837046",454,"0"
" 715203544",454,"0"
"  12180519",455,"0"
" 394806435",454,"0"
" 676649693",453,"0"
" 866236463",455,"0"
" 789767375",450,"0"
" 262590645",453,"0"
" 296804960",456,"0"
" 975134819",451,"0"
" 673645222",449,"0"
" 549888513",454,"0"
" 312404665",454,"0"
" 547534968",451,"0"
" 386967315",452,"0"
" 477570983",453,"0"
" 751064858",450,"0"
" 286402456",454,"0"
" 705558625",450,"0"
" 805561688",451,"0"
" 499794400",455,"0"
" 767290694",453,"0"
" 444236476",454,"0"
" 626380299",451,"0"
" 439744446",448,"0"
" 463867118",454,"0"
" 956926885",452,"0"
" 712472884",454,"0"
" 807855505",453,"0"
" 597885246",454,"0"
" 129345385",452,"0"
" 488172226",451,"0"
" 494374132",455,"0"
" 658373800",454,"0"
" 818891923",456,"0"
" 272742354",453,"0"
" 801892565",454,"0"
" 516447073",455,"0"
" 524084466",454,"0"
" 566058771",454,"0"
" 488390259",455,"0"
"  60314794",456,"0"
" 702173467",455,"0"
" 642164283",453,"0"
" 173932192",452,"0"
" 796634632",454,"0"
" 115790461",434,"0"
"  27278400",454,"0"
" 794722824",452,"0"
" 495496857",454,"0"
" 847381190",432,"0"
" 358490360",453,"0"
" 239117748",453,"0"
" 753341809",453,"0"
" 365868958",456,"0"
"  91368194",453,"0"
"  91893034",455,"0"
" 485842006",452,"0"
" 682635336",455,"0"
" 848680417",455,"0"
" 241571292",453,"0"
" 768550019",452,"0"
" 128562435",452,"0"
" 307532402",454,"0"
" 964575800",457,"0"
" 510052479",449,"0"
" 437106208",451,"0"
"   6561620",455,"0"
" 222557090",456,"0"
" 305207573",452,"0"
" 963093624",448,"0"
" 654603350",452,"0"
" 248095453",450,"0"
" 320193157",455,"0"
" 952341341",450,"0"
" 324988347",453,"0"
" 701675497",454,"0"
" 142086712",456,"0"
" 160832281",452,"0"
" 305267998",456,"0"
"  10736393",450,"0"
"  46072499",455,"0"
" 541427645",455,"0"
"  36679205",456,"0"
" 916755252",454,"0"
" 265766672",454,"0"
" 772356800",455,"0"
" 113965118",455,"0"
" 152435054",456,"0"
" 700829282",454,"0"
" 630827352",454,"0"
" 483027865",452,"0"
" 890097050",454,"0"
" 436178938",453,"0"
"  91231908",456,"0"
" 880339380",455,"0"
" 420651475",452,"0"
" 216087610",451,"0"
" 981819798",454,"0"
"  55416475",451,"0"
" 246048247",454,"0"
" 319896460",451,"0"
" 958897830",452,"0"
" 522578446",454,"0"
" 549311284",452,"0"
" 241240485",455,"0"
" 378073090",455,"0"
" 649302356",454,"0"
" 142208531",455,"0"
"  31682240",454,"0"
" 616705233",457,"0"
" 180103433",453,"0"
"  67800328",454,"0"
" 473089563",452,"0"
" 190789708",454,"0"
" 783999389",452,"0"
" 406348038",452,"0"
" 337088485",450,"0"
"  64486673",451,"0"
"  23181322",454,"0"
" 179143517",451,"0"
" 788456915",452,"0"
" 275541847",452,"0"
" 812498462",453,"0"
" 263357931",451,"0"
" 405482314",457,"0"
"  38677654",452,"0"
" 761953313",451,"0"
" 185739687",456,"0"
" 466243094",451,"0"
" 945688347",457,"0"
" 766641016",455,"0"
" 230390886",454,"0"
" 358665637",454,"0"
" 415781038",455,"0"
"  84996962",455,"0"
" 171457699",452,"0"
" 784557151",455,"0"
" 434799642",455,"0"
" 735279384",451,"0"
" 256719826",451,"0"
" 124436789",455,"0"
" 226609333",453,"0"
" 487001733",451,"0"
" 208531386",453,"0"
" 274282430",453,"0"
" 647915655",453,"0"
" 927052647",452,"0"
" 930978980",454,"0"
" 492949360",454,"0"
" 960821866",453,"0"
" 280328327",454,"0"
" 979155890",455,"0"
" 506117462",452,"0"
" 200396922",452,"0"
"  65151645",455,"0"
" 692730306",453,"0"
" 443476351",455,"0"
" 991369341",435,"0"
"  55563129",455,"0"
"  28180604",452,"0"
" 634757773",454,"0"
" 492348085",458,"0"
"   1988604",452,"0"
" 206162971",454,"0"
" 466774588",455,"0"
" 958032229",452,"0"
" 461513472",456,"0"
" 175490382",452,"0"
" 420765327",453,"0"
" 777737615",451,"0"
" 884029065",449,"0"
" 636521170",455,"0"
" 621325036",456,"0"
" 462375452",452,"0"
" 247193261",454,"0"
" 889481300",451,"0"
" 967608808",455,"0"
" 716489458",451,"0"
" 773627980",454,"0"
" 288933654",451,"0"
" 388711387",449,"0"
" 507210430",456,"0"
" 559634213",454,"0"
" 562746906",455,"0"
"  11001552",455,"0"
" 468556220",454,"0"
" 716647719",454,"0"
" 985891293",453,"0"
" 331322610",450,"0"
" 728903379",453,"0"
" 215625907",455,"0"
" 471948560",453,"0"
" 371762833",453,"0"
" 906749490",451,"0"
"  78940758",452,"0"
" 288062904",454,"0"
" 619145778",453,"0"
" 530403621",451,"0"
" 575985222",458,"0"
" 443038272",451,"0"
" 934748178",451,"0"
" 393695517",456,"0"
" 738258924",451,"0"
" 697341873",453,"0"
" 301418491",455,"0"
" 396796825",451,"0"
" 804074908",454,"0"
" 210083544",455,"0"
" 111046530",453,"0"
" 700986471",455,"0"
" 219191754",454,"0"
" 376822492",454,"0"
"  94027783",455,"0"
" 649789823",450,"0"
" 219842555",454,"0"
"  20906083",454,"0"
" 486753007",452,"0"
" 735860160",451,"0"
" 309238200",434,"0"
" 971597943",455,"0"
" 124086611",451,"0"
" 941067335",454,"0"
" 125730584",454,"0"
" 778945449",449,"0"
" 526932026",454,"0"
" 289610607",451,"0"
" 718093450",451,"0"
" 851831491",456,"0"
" 681349736",453,"0"
" 534011084",458,"0"
"  36309421",452,"0"
" 508283600",451,"0"
" 144312001",452,"0"
" 305108207",454,"0"
" 458318156",450,"0"
" 719767623",449,"0"
" 456965517",452,"0"
" 201437832",455,"0"
" 992705750",454,"0"
" 142488158",450,"0"
" 238216719",452,"0"
" 940301815",452,"0"
" 585092023",451,"0"
" 489519655",454,"0"
" 746463695",449,"0"
" 877806063",454,"0"
" 789439679",454,"0"
" 674883901",453,"0"
" 640347056",453,"0"
"  48218180",456,"0"
" 544438325",453,"0"
" 358178553",453,"0"
" 242858369",455,"0"
" 793458222",449,"0"
" 400441513",448,"0"
"  83461757",451,"0"
" 255008074",454,"0"
" 862242640",450,"0"
" 496712249",455,"0"
"  75439786",454,"0"
" 614601657",448,"0"
"  64528276",454,"0"
" 473019425",456,"0"
" 441420740",456,"0"
" 314752355",452,"0"
" 935869359",452,"0"
" 214842293",454,"0"
" 541791279",451,"0"
" 151474913",450,"0"
" 414112256",450,"0"
" 754407597",453,"0"
" 946948059",455,"0"
" 737693174",455,"0"
" 390575929",452,"0"
" 181638856",453,"0"
" 992445776",451,"0"
" 681458386",452,"0"
" 524949459",451,"0"
" 750416922",451,"0"
"  72161740",455,"0"
" 284606269",447,"0"
" 546797893",451,"0"
" 203867793",455,"0"
" 570735923",450,"0"
" 727868256",452,"0"
" 853542575",455,"0"
" 474895659",451,"0"
" 494763644",452,"0"
" 937626259",454,"0"
" 803339980",452,"0"
" 267017698",452,"0"
" 986085600",453,"0"
" 603359845",455,"0"
" 134930132",453,"0"
" 681669992",450,"0"
" 600234417",451,"0"
" 335257857",451,"0"
" 448808811",454,"0"
" 621735115",452,"0"
" 436983465",452,"0"
" 720360962",450,"0"
" 644596794",454,"0"
" 117904697",452,"0"
"  78652599",449,"0"
" 224024980",452,"0"
" 233088383",454,"0"
" 388235525",449,"0"
" 992478080",453,"0"
" 306424378",454,"0"
" 842232486",454,"0"
" 909071751",458,"0"
" 513460744",450,"0"
" 772382532",455,"0"
" 261980777",454,"0"
"  15884391",454,"0"
" 605024832",454,"0"
" 577579181",453,"0"
" 963910139",454,"0"
" 980485684",451,"0"
" 156769773",454,"0"
" 403468300",450,"0"
" 834488630",452,"0"
" 226505061",454,"0"
" 885096561",451,"0"
" 605693149",454,"0"
" 332255265",451,"0"
" 724792060",454,"0"
" 858600324",450,"0"
" 813156827",457,"0"
" 467381602",455,"0"
" 486944767",451,"0"
" 857677600",452,"0"
" 799803413",450,"0"
" 777660941",453,"0"
"  26106912",455,"0"
" 742964694",448,"0"
"  81895828",451,"0"
" 104677351",452,"0"
" 285694207",450,"0"
" 544979156",454,"0"
" 533416591",450,"0"
" 528739973",450,"0"
" 478324400",450,"0"
" 369121485",451,"0"
" 320399012",450,"0"
" 621445952",450,"0"
" 772450710",455,"0"
" 723603808",454,"0"
" 953894407",454,"0"
" 674151488",453,"0"
" 139168661",449,"0"
" 666376731",451,"0"
" 431673895",451,"0"
" 812236613",455,"0"
"  60858664",453,"0"
" 468316258",454,"0"
" 677332929",449,"0"
" 394289839",454,"0"
" 801189175",449,"0"
" 694518732",451,"0"
" 956696266",449,"0"
" 166242566",452,"0"
" 515251471",452,"0"
" 173647884",452,"0"
" 874010924",454,"0"
" 189578098",455,"0"
" 342655188",449,"0"
" 298314231",454,"0"
" 572939262",453,"0"
" 267664996",448,"0"
" 208816626",455,"0"
" 606214986",455,"0"
" 770465849",455,"0"
" 741117691",451,"0"
"  83389558",453,"0"
" 337318204",456,"0"
" 686127219",450,"0"
" 592996107",453,"0"
" 816690383",456,"0"
" 122177521",453,"0"
" 157057678",452,"0"
" 791882560",450,"0"
" 466250011",456,"0"
" 902837512",455,"0"
"  78348112",458,"0"
" 561171932",455,"0"
" 245918282",454,"0"
" 482872038",452,"0"
" 550967989",450,"0"
" 432441765",454,"0"
" 796696970",451,"0"
" 619828701",457,"0"
" 727653348",454,"0"
" 605703344",454,"0"
" 765635635",450,"0"
" 183404078",450,"0"
" 718511567",453,"0"
" 209699906",453,"0"
" 888396656",455,"0"
" 345723222",455,"0"
"  62365268",454,"0"
" 889146160",455,"0"
" 956336938",454,"0"
" 992767492",455,"0"
" 247698027",455,"0"
"  90472701",455,"0"
" 873203676",454,"0"
" 330002105",453,"0"
" 935607887",454,"0"
" 722126943",455,"0"
" 447939365",455,"0"
"  14051403",452,"0"
" 319680050",457,"0"
"   5295724",449,"0"
"  85566721",454,"0"
"  22310485",455,"0"
" 822768062",455,"0"
" 706372176",454,"0"
" 224020010",454,"0"
" 547345974",456,"0"
" 343463529",454,"0"
" 521513706",454,"0"
" 356437196",449,"0"
" 750391028",455,"0"
" 326455336",451,"0"
" 275590007",457,"0"
" 295629448",451,"0"
" 732494420",454,"0"
" 963922706",453,"0"
" 479094879",451,"0"
" 928968848",454,"0"
" 775756110",452,"0"
" 118522587",455,"0"
" 735431655",454,"0"
" 762386052",455,"0"
" 171487191",456,"0"
"  65349927",454,"0"
" 233444454",448,"0"
" 286402398",451,"0"
" 282057902",451,"0"
" 610445295",454,"0"
" 460834643",455,"0"
" 930706622",457,"0"
"  66203425",452,"0"
" 745977625",455,"0"
" 342179203",457,"0"
" 751085365",450,"0"
" 464643813",450,"0"
" 284842306",453,"0"
" 626595893",450,"0"
" 354800117",452,"0"
" 897350828",457,"0"
"  46696010",452,"0"
" 277203334",454,"0"
" 461979014",450,"0"
" 181393738",454,"0"
" 408725339",436,"0"
" 835819367",451,"0"
" 500355213",455,"0"
" 316817372",450,"0"
" 585388250",454,"0"
" 231346219",452,"0"
" 298392592",453,"0"
" 533387272",455,"0"
" 629114491",453,"0"
" 522504787",452,"0"
" 117231978",454,"0"
" 213687664",455,"0"
" 505551309",451,"0"
" 388254681",451,"0"
" 978842155",451,"0"
" 762595974",454,"0"
" 805146363",450,"0"
" 446912066",455,"0"
" 444502329",455,"0"
" 365473277",454,"0"
"  75996761",456,"0"
" 822172074",455,"0"
"  90899070",455,"0"
" 645515768",453,"0"
" 834710670",455,"0"
" 591444326",452,"0"
"  16721391",454,"0"
" 554290881",455,"0"
"  58200539",455,"0"
" 904256409",450,"0"
" 818649850",455,"0"
" 160234486",454,"0"
" 871126132",457,"0"
" 408905638",449,"0"
" 970501816",454,"0"
" 818087985",456,"0"
" 311283784",454,"0"
" 502231257",454,"0"
" 975675021",454,"0"
" 112925631",454,"0"
" 845145863",451,"0"
" 885841168",451,"0"
" 486129559",450,"0"
" 161496717",456,"0"
" 864231968",454,"0"
" 196910135",455,"0"
" 525699287",451,"0"
" 744978771",456,"0"
" 483397390",452,"0"
" 526261193",452,"0"
" 102280352",455,"0"
" 871030742",455,"0"
" 493979309",450,"0"
" 929056066",452,"0"
" 477444564",456,"0"
" 831378371",451,"0"
" 379167787",451,"0"
" 231603926",454,"0"
" 720558566",451,"0"
" 471279826",431,"0"
" 999892699",455,"0"
" 699164947",452,"0"
" 594689275",451,"0"
" 523063244",456,"0"
" 510182008",455,"0"
" 924769544",453,"0"
" 505716465",451,"0"
" 579666153",434,"0"
" 153442396",450,"0"
" 171291502",454,"0"
"  95524391",455,"0"
"  18459781",454,"0"
" 332762199",457,"0"
" 911101035",454,"0"
"  60123266",455,"0"
" 940246906",451,"0"
" 225014549",455,"0"
" 678474561",454,"0"
"   3131504",449,"0"
" 546953632",451,"0"
" 302419349",451,"0"
" 778176771",451,"0"
" 664244748",453,"0"
" 504050206",455,"0"
" 824964249",455,"0"
" 722370830",455,"0"
" 579205668",455,"0"
" 477435285",456,"0"
" 721094226",452,"0"
" 225228784",454,"0"
" 317890047",454,"0"
" 274091252",455,"0"
" 903289688",455,"0"
" 135275264",452,"0"
" 901018435",449,"0"
" 835861394",451,"0"
" 247846344",450,"0"
" 325682912",452,"0"
" 630186068",451,"0"
" 501167506",454,"0"
" 395052143",451,"0"
" 383224878",457,"0"
" 189654168",455,"0"
" 505032382",454,"0"
" 990621750",452,"0"
" 296955677",448,"0"
" 680888283",451,"0"
" 491175631",456,"0"
" 600154464",454,"0"
" 174297818",451,"0"
"  21577377",454,"0"
" 640175383",450,"0"
" 852934265",450,"0"
" 209374978",451,"0"
" 272998994",454,"0"
" 173623786",454,"0"
" 653530077",455,"0"
" 682386356",453,"0"
" 100793954",451,"0"
" 335919961",449,"0"
"  90436043",454,"0"
" 304476934",454,"0"
" 152906683",451,"0"
" 562483147",455,"0"
" 107392037",453,"0"
" 272816444",455,"0"
" 475959686",453,"0"
" 137614476",451,"0"
" 677156853",454,"0"
" 271146475",454,"0"
" 433636958",451,"0"
" 310040209",450,"0"
" 641661482",455,"0"
" 483026822",451,"0"
" 390510211",450,"0"
"  50646755",449,"0"
" 607469517",448,"0"
" 592247329",450,"0"
" 260830999",454,"0"
" 154555471",432,"0"
" 322845796",454,"0"
" 332738263",454,"0"
" 895084170",454,"0"
" 170736720",455,"0"
" 960062801",451,"0"
" 459779180",454,"0"
" 733934232",453,"0"
" 619919704",455,"0"
"  74976018",456,"0"
" 718757157",455,"0"
"  38485366",454,"0"
" 303690333",452,"0"
" 170133761",430,"0"
" 394709881",454,"0"
" 372073866",454,"0"
" 353882455",452,"0"
" 485055449",458,"0"
" 650888191",452,"0"
" 354732593",455,"0"
" 940189296",454,"0"
" 442563645",451,"0"
" 109538198",452,"0"
" 999635599",452,"0"
" 413289570",457,"0"
" 714433579",455,"0"
" 923808509",449,"0"
" 443058395",451,"0"
" 877383266",450,"0"
" 879818974",451,"0"
" 580141842",455,"0"
" 204581256",433,"0"
"   3486718",454,"0"
" 399319739",451,"0"
" 846042295",450,"0"
" 775446047",454,"0"
"  42225440",455,"0"
" 809424987",454,"0"
" 145119869",457,"0"
" 393029767",457,"0"
" 929037873",454,"0"
" 733865505",454,"0"
" 680897271",452,"0"
" 482230759",454,"0"
" 890604142",456,"0"
" 356846063",452,"0"
" 365272250",456,"0"
" 477334810",451,"0"
" 225121917",454,"0"
" 435850285",451,"0"
" 468185458",455,"0"
" 736582777",449,"0"
" 466569104",451,"0"
" 161829872",455,"0"
" 195486555",450,"0"
" 979591819",454,"0"
"   5615289",451,"0"
" 594650025",454,"0"
" 955723972",454,"0"
" 578204007",455,"0"
" 815740877",450,"0"
" 426425754",450,"0"
"    504257",453,"0"
" 460151263",457,"0"
" 474270406",456,"0"
" 121220384",453,"0"
" 504564486",454,"0"
"  58535466",450,"0"
" 732689280",455,"0"
" 520258354",450,"0"
" 822623565",455,"0"
" 629436946",456,"0"
" 434734390",454,"0"
" 679394037",456,"0"
" 883077570",451,"0"
" 291241183",457,"0"
" 313462564",450,"0"
" 915296266",452,"0"
" 891194793",455,"0"
" 218339927",455,"0"
" 472169531",452,"0"
" 785898076",451,"0"
"  59516283",451,"0"
" 250399107",454,"0"
" 322836338",451,"0"
"  86135894",450,"0"
" 576913905",455,"0"
" 598437707",451,"0"
" 865030527",454,"0"
" 258821433",452,"0"
" 711693883",454,"0"
" 672188963",454,"0"
"  66057374",451,"0"
" 436056509",454,"0"
" 765473206",454,"0"
" 207881058",451,"0"
" 604670891",454,"0"
" 630049588",455,"0"
" 128226069",450,"0"
" 857674427",453,"0"
" 941985777",455,"0"
" 953695984",450,"0"
" 435904706",455,"0"
" 344263462",455,"0"
" 779112024",458,"0"
" 706092168",454,"0"
"  50897376",449,"0"
" 637977489",452,"0"
" 142817515",451,"0"
" 796605407",454,"0"
" 629146519",451,"0"
" 578573600",434,"0"
" 587286864",455,"0"
" 580727238",454,"0"
"  90469128",451,"0"
" 849128734",452,"0"
" 725329889",454,"0"
" 112897718",452,"0"
" 202570098",454,"0"
" 779251810",455,"0"
" 425356674",455,"0"
" 331776572",454,"0"
" 198791156",450,"0"
" 666267742",455,"0"
" 792351608",435,"0"
" 324243115",455,"0"
" 268950793",454,"0"
" 403614683",451,"0"
" 605889112",454,"0"
" 260129936",454,"0"
" 918111342",455,"0"
" 931587854",456,"0"
" 495380406",451,"0"
" 684644701",451,"0"
" 515104766",455,"0"
" 988484642",451,"0"
" 850172302",452,"0"
" 779130530",454,"0"
" 567883830",457,"0"
" 763184425",454,"0"
" 778198395",454,"0"
" 931735800",451,"0"
" 490714315",455,"0"
" 806461485",452,"0"
" 930616640",454,"0"
" 535203990",454,"0"
"  90289540",455,"0"
" 349781113",456,"0"
" 948571708",455,"0"
" 879358395",451,"0"
" 666926667",456,"0"
" 577958498",450,"0"
" 629656081",455,"0"
" 283493073",454,"0"
" 671740505",455,"0"
" 297223557",452,"0"
" 675095621",455,"0"
" 191124845",452,"0"
" 306763867",455,"0"
" 527456885",455,"0"
" 910859920",455,"0"
" 591602926",449,"0"
" 771058072",431,"0"
" 499659089",450,"0"
" 845834488",455,"0"
" 815687408",455,"0"
" 250503196",450,"0"
" 103183506",451,"0"
" 890060727",455,"0"
" 782065436",455,"0"
" 597463894",453,"0"
" 651471830",455,"0"
" 800632456",455,"0"
" 336965285",455,"0"
" 829260203",455,"0"
" 275310890",455,"0"
" 600875531",455,"0"
" 206182780",454,"0"
" 206176191",453,"0"
" 959033942",454,"0"
" 997894997",451,"0"
" 802022391",454,"0"
" 167875102",451,"0"
" 443186146",450,"0"
" 112997808",458,"0"
" 202981339",454,"0"
" 313482733",454,"0"
" 977511447",452,"0"
" 809555235",450,"0"
" 918711125",450,"0"
" 627201836",455,"0"
"  70261127",453,"0"
" 761970187",454,"0"
" 927564565",451,"0"
" 832391223",456,"0"
" 768306309",449,"0"
" 328482852",454,"0"
" 731391484",454,"0"
" 749852502",452,"0"
" 165852046",451,"0"
" 976404266",452,"0"
" 711310907",455,"0"
" 640032861",455,"0"
" 990584095",450,"0"
" 103443337",454,"0"
" 218762457",455,"0"
" 445269451",454,"0"
" 777111669",456,"0"
" 878907483",451,"0"
" 530029655",455,"0"
" 261894592",454,"0"
" 961571323",454,"0"
" 893002340",452,"0"
" 819239509",451,"0"
" 677113017",450,"0"
" 737540149",451,"0"
" 141209868",454,"0"
" 941575921",455,"0"
" 357311366",454,"0"
" 296910323",450,"0"
" 371314632",451,"0"
" 199182890",454,"0"
" 424163245",456,"0"
" 230349158",451,"0"
" 589727786",444,"0"
" 126297619",446,"0"
" 633535445",442,"0"
" 307891979",446,"0"
" 332776118",441,"0"
" 958597982",445,"0"
" 880650308",445,"0"
" 302676241",444,"0"
" 828346773",439,"0"
" 325933773",445,"0"
"  23937840",446,"0"
" 736724161",443,"0"
"  73893982",445,"0"
" 640665371",445,"0"
" 833157330",442,"0"
" 471690279",444,"0"
" 684746449",443,"0"
" 197581400",445,"0"
" 704116203",444,"0"
"  52533597",445,"0"
" 443762714",448,"0"
" 801659119",442,"0"
"  31723032",445,"0"
" 629930118",446,"0"
" 491314458",445,"0"
" 356979680",445,"0"
" 141983591",445,"0"
" 897648447",445,"0"
" 338649966",442,"0"
" 254535392",442,"0"
" 237168671",445,"0"
" 618758262",446,"0"
" 497527802",446,"0"
" 355665511",441,"0"
" 920619575",442,"0"
" 160918292",445,"0"
" 525371160",443,"0"
" 428232669",447,"0"
" 467588193",445,"0"
" 709351696",447,"0"
" 244927986",446,"0"
" 772414815",444,"0"
" 663932777",442,"0"
"  67966508",448,"0"
" 554382693",446,"0"
" 699138207",444,"0"
" 787526651",442,"0"
" 955768566",444,"0"
" 237147008",447,"0"
" 589234238",442,"0"
" 556475069",440,"0"
" 861242765",445,"0"
" 510366886",445,"0"
" 227398140",445,"0"
" 784039532",448,"0"
" 902783184",445,"0"
" 983444457",445,"0"
" 562164102",444,"0"
" 719297445",441,"0"
" 350748686",444,"0"
"   8738594",442,"0"
"    305556",446,"0"
" 588311036",445,"0"
" 394572023",445,"0"
" 475350849",443,"0"
" 771711218",446,"0"
" 683898127",445,"0"
" 112103986",442,"0"
" 129013309",447,"0"
"   5816612",444,"0"
" 391743293",440,"0"
" 643235164",444,"0"
" 400069583",442,"0"
" 595054760",442,"0"
" 174344234",446,"0"
" 119274294",442,"0"
" 732878335",445,"0"
" 939299287",443,"0"
" 395600720",445,"0"
" 113587298",446,"0"
"  44829119",448,"0"
" 599523235",446,"0"
" 305062400",442,"0"
"  77009591",442,"0"
" 503672421",446,"0"
" 715775985",444,"0"
" 333988832",446,"0"
" 639293405",446,"0"
" 598514673",446,"0"
" 566520494",446,"0"
" 419881687",443,"0"
" 731286347",443,"0"
" 193379100",443,"0"
" 141740950",441,"0"
" 520389186",445,"0"
"  91193189",446,"0"
" 916281530",445,"0"
" 757751040",446,"0"
" 920798304",442,"0"
" 493222768",441,"0"
" 688411759",443,"0"
" 128694041",441,"0"
" 698336723",446,"0"
" 703603758",442,"0"
" 701182597",445,"0"
" 862925092",445,"0"
" 250801886",445,"0"
" 494858007",441,"0"
" 923960498",446,"0"
" 132271776",442,"0"
" 314011480",442,"0"
" 451710826",446,"0"
" 726936660",443,"0"
" 797707134",441,"0"
" 260652726",446,"0"
" 914158192",442,"0"
" 643806690",442,"0"
" 112363555",444,"0"
" 176925129",442,"0"
" 607179453",445,"0"
" 153565905",445,"0"
" 467689533",443,"0"
" 486631553",445,"0"
" 120035737",446,"0"
" 223342327",443,"0"
" 614483103",445,"0"
" 234699970",446,"0"
" 739728527",445,"0"
" 342656399",443,"0"
" 986773913",443,"0"
"  48053709",443,"0"
" 917553514",443,"0"
" 858359547",444,"0"
" 670043715",440,"0"
"  70601938",448,"0"
" 533504267",445,"0"
" 552530710",447,"0"
" 955041933",443,"0"
" 781340949",443,"0"
" 761254638",444,"0"
" 255616922",447,"0"
" 268391212",445,"0"
" 102460273",447,"0"
" 649262990",446,"0"
" 119319266",443,"0"
" 455473895",446,"0"
" 583509419",446,"0"
" 180475838",443,"0"
" 363084491",446,"0"
" 383711719",442,"0"
" 450053844",442,"0"
" 910174499",442,"0"
" 605808200",443,"0"
" 646854466",441,"0"
" 179978105",446,"0"
" 770623053",446,"0"
" 212257840",441,"0"
" 533017539",447,"0"
" 241363146",445,"0"
" 667247017",444,"0"
" 495414932",445,"0"
" 127909152",446,"0"
" 934557246",443,"0"
" 572696506",444,"0"
" 456357400",446,"0"
" 173809384",448,"0"
" 985969288",442,"0"
" 584581354",442,"0"
" 121188460",441,"0"
" 513184577",445,"0"
" 950062505",445,"0"
" 984315601",448,"0"
" 297279713",446,"0"
" 437806806",445,"0"
" 491288477",443,"0"
"  54036163",446,"0"
" 248505798",443,"0"
" 908401852",447,"0"
" 508531122",445,"0"
" 288762694",445,"0"
" 504847007",445,"0"
" 356379202",450,"0"
" 831410272",449,"0"
" 560542218",450,"0"
" 172755529",458,"0"
" 711423539",454,"0"
" 834359847",455,"0"
" 196879171",450,"0"
" 907182652",450,"0"
" 315372842",453,"0"
" 479431469",430,"0"
" 600485957",454,"0"
" 717450405",454,"0"
" 447714773",455,"0"
" 637923764",455,"0"
" 939513809",455,"0"
" 945429275",457,"0"
" 361474591",451,"0"
" 555697830",455,"0"
" 744556877",450,"0"
" 861808129",453,"0"
" 556079929",450,"0"
" 964421688",454,"0"
" 120154040",454,"0"
"  20530460",454,"0"
" 806954182",454,"0"
" 534612986",456,"0"
"  56804417",455,"0"
"  62228416",454,"0"
" 630206200",450,"0"
" 435660138",453,"0"
" 863333113",450,"0"
" 405892043",452,"0"
" 162156166",455,"0"
"  37524111",451,"0"
" 687272609",455,"0"
" 422510965",455,"0"
" 195889840",454,"0"
"  10852617",456,"0"
" 428831419",452,"0"
" 703261333",450,"0"
" 517513075",450,"0"
" 386562497",456,"0"
" 187709330",454,"0"
" 433067288",454,"0"
" 929990057",453,"0"
" 718729597",453,"0"
" 534356442",449,"0"
" 711654520",453,"0"
" 767581782",455,"0"
" 791378910",454,"0"
" 683318394",458,"0"
" 771532356",449,"0"
" 335686405",454,"0"
" 233472597",450,"0"
"  28766704",457,"0"
" 575327293",452,"0"
" 905056781",451,"0"
"  62156610",455,"0"
" 926029020",455,"0"
" 664670933",455,"0"
" 369436570",438,"0"
" 511490537",456,"0"
" 212136879",455,"0"
"  89399896",455,"0"
"  95241476",455,"0"
" 344782105",450,"0"
" 151159177",455,"0"
" 319040035",453,"0"
" 730047057",451,"0"
" 788455834",456,"0"
" 263686081",451,"0"
" 354755627",451,"0"
" 335567676",454,"0"
" 240457207",452,"0"
" 985567059",451,"0"
" 712234280",455,"0"
" 568932888",453,"0"
" 112080271",455,"0"
" 756067834",450,"0"
" 237840291",449,"0"
" 696781002",455,"0"
" 186361164",454,"0"
" 160501226",454,"0"
" 198567793",432,"0"
" 847689719",457,"0"
" 203933033",455,"0"
" 686915541",455,"0"
" 736374020",455,"0"
" 696167310",454,"0"
" 324949901",451,"0"
" 353453097",453,"0"
"  35958706",455,"0"
"  32914012",454,"0"
" 499671396",450,"0"
" 771962421",430,"0"
" 783149176",455,"0"
" 375535367",455,"0"
" 618477304",454,"0"
" 420390666",454,"0"
" 173035506",451,"0"
"  41244544",455,"0"
" 488230359",457,"0"
" 996848919",454,"0"
"  87395298",455,"0"
" 544664754",450,"0"
" 281887073",448,"0"
"  73515127",455,"0"
" 753777583",451,"0"
" 848824636",454,"0"
" 284098268",455,"0"
" 541578863",448,"0"
" 407895461",455,"0"
" 310155255",452,"0"
"  56669560",448,"0"
" 553550903",451,"0"
" 257499773",455,"0"
" 780815183",455,"0"
"  47651876",454,"0"
" 767794683",451,"0"
" 694751164",455,"0"
" 643450025",455,"0"
" 311581625",450,"0"
" 930785302",455,"0"
" 981856580",450,"0"
" 608001422",450,"0"
" 852374563",451,"0"
" 266610307",455,"0"
" 157241121",452,"0"
" 190441531",454,"0"
" 538669733",449,"0"
" 519181639",451,"0"
" 324855035",454,"0"
"   5611844",452,"0"
" 550402455",455,"0"
" 835259837",454,"0"
" 945558333",450,"0"
" 267077608",449,"0"
" 860045979",450,"0"
" 544067283",452,"0"
" 440194508",451,"0"
" 398823902",453,"0"
" 905966367",451,"0"
" 434653004",450,"0"
" 417559793",454,"0"
" 571627255",451,"0"
" 819195926",451,"0"
" 792257093",456,"0"
" 291954166",451,"0"
" 124231742",454,"0"
" 637200594",457,"0"
"  47993883",456,"0"
" 635906267",451,"0"
" 536550338",455,"0"
" 480612440",450,"0"
" 768341451",451,"0"
" 508674926",452,"0"
" 371001084",454,"0"
" 942805152",455,"0"
"  63263703",455,"0"
" 586955823",450,"0"
